Time	NEval	Generation	f	x(1)	x(2)	x(3)	x(4)	x(5)	x(6)	x(7)	
3.844935e+01	4.200000e+03	1.670000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
3.865943e+01	4.225000e+03	1.680000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
3.886261e+01	4.250000e+03	1.690000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
3.906401e+01	4.275000e+03	1.700000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
3.926961e+01	4.300000e+03	1.710000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
3.947313e+01	4.325000e+03	1.720000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
3.967780e+01	4.350000e+03	1.730000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
3.988096e+01	4.375000e+03	1.740000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.008599e+01	4.400000e+03	1.750000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.028563e+01	4.425000e+03	1.760000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.047859e+01	4.450000e+03	1.770000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.067610e+01	4.475000e+03	1.780000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.087816e+01	4.500000e+03	1.790000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.108620e+01	4.525000e+03	1.800000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.127907e+01	4.550000e+03	1.810000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.148584e+01	4.575000e+03	1.820000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.168710e+01	4.600000e+03	1.830000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.188819e+01	4.625000e+03	1.840000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.209546e+01	4.650000e+03	1.850000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.229904e+01	4.675000e+03	1.860000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.250583e+01	4.700000e+03	1.870000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.271155e+01	4.725000e+03	1.880000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.291272e+01	4.750000e+03	1.890000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.311528e+01	4.775000e+03	1.900000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.331904e+01	4.800000e+03	1.910000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.352501e+01	4.825000e+03	1.920000e+02	1.099687e-05	4.668862e-01	2.109743e-01	1.526724e+00	1.330737e+00	1.699916e+00	1.487584e+00	9.377363e-01	
4.373323e+01	4.850000e+03	1.930000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
4.404528e+01	4.875000e+03	1.940000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
4.424817e+01	4.900000e+03	1.950000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
4.445304e+01	4.925000e+03	1.960000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
4.465365e+01	4.950000e+03	1.970000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
4.486167e+01	4.975000e+03	1.980000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
4.506990e+01	5.000000e+03	1.990000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
4.527831e+01	5.025000e+03	2.000000e+02	9.323207e-06	3.513638e-01	2.813699e-01	1.528099e+00	9.494230e-01	1.717920e+00	1.016954e+00	9.322654e-01	
