Time	NEval	Generation	f	x(1)	x(2)	x(3)	x(4)	x(5)	x(6)	x(7)	
1.046837e+01	9.000000e+02	3.500000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.071068e+01	9.250000e+02	3.600000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.095783e+01	9.500000e+02	3.700000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.119704e+01	9.750000e+02	3.800000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.144598e+01	1.000000e+03	3.900000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.168434e+01	1.025000e+03	4.000000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.192718e+01	1.050000e+03	4.100000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.216525e+01	1.075000e+03	4.200000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.239949e+01	1.100000e+03	4.300000e+01	2.191208e-03	1.000000e-01	1.600541e+00	6.116640e+00	1.335833e+00	3.964245e+00	7.084530e-01	1.000000e+00	
1.263264e+01	1.125000e+03	4.400000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.298664e+01	1.150000e+03	4.500000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.321688e+01	1.175000e+03	4.600000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.343422e+01	1.200000e+03	4.700000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.366852e+01	1.225000e+03	4.800000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.390466e+01	1.250000e+03	4.900000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.414105e+01	1.275000e+03	5.000000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.437655e+01	1.300000e+03	5.100000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.461512e+01	1.325000e+03	5.200000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.485397e+01	1.350000e+03	5.300000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.508417e+01	1.375000e+03	5.400000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.531001e+01	1.400000e+03	5.500000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.553687e+01	1.425000e+03	5.600000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.576166e+01	1.450000e+03	5.700000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.599407e+01	1.475000e+03	5.800000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.622366e+01	1.500000e+03	5.900000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.645381e+01	1.525000e+03	6.000000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.668132e+01	1.550000e+03	6.100000e+01	1.298016e-03	1.000000e-01	1.212773e+00	2.615489e+00	4.822764e-01	2.492717e+00	3.325032e-01	1.000000e+00	
1.689276e+01	1.575000e+03	6.200000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.722884e+01	1.600000e+03	6.300000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.745411e+01	1.625000e+03	6.400000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.767945e+01	1.650000e+03	6.500000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.791429e+01	1.675000e+03	6.600000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.812705e+01	1.700000e+03	6.700000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
